-35.0825 6.51077 -364.812 -25.3745 44.2085 -307.885 -17.54 23.0367 -286.933 -11.6464 7.14003 -271.243 -6.30344 -7.25345 -257.062 -46.5821 39.1852 -299.107 -38.2661 16.7562 -271.803 -30.046 -1.5085 -258.221 -19.8286 -20.5265 -253.988 -64.885 31.2378 -297.749 -63.7979 27.1185 -266.135 -57.1261 12.8016 -252.448 -48.8313 -4.30053 -246.902 -82.9051 13.9205 -300.909 -81.4732 14.513 -277.861 -78.1782 12.0045 -264.174 -73.2414 7.5964 -250.269 -14.4508 18.4902 -353.799 3.86267 34.3825 -341.299 12.3358 47.3928 -325.713 23.8685 60.5531 -312.378
-30.6171 2.77039 -360.709 -27.6544 48.7679 -309.411 -19.5323 26.4527 -289.797 -14.2472 7.19124 -278.192 -10.3252 -11.946 -270.763 -50.186 45.825 -303.434 -44.5712 24.3378 -274.721 -39.7269 8.59385 -256.992 -33.0525 -8.3205 -244.608 -68.8815 38.729 -303.789 -70.5922 37.3014 -271.967 -67.4699 26.9315 -254.092 -62.7282 13.4754 -240.362 -87.1136 21.6583 -307.073 -87.4823 23.9364 -284.088 -86.2366 23.405 -269.852 -84.5928 22.4301 -254.571 -11.5035 15.9001 -348.445 5.3496 33.1653 -335.714 11.4195 48.3005 -320.946 21.0189 63.1987 -307.912
-35.7088 -1.26873 -362.287 -24.0348 34.7106 -304.622 -18.8498 10.459 -286.357 -14.3167 -9.97782 -276.59 -9.87901 -27.5094 -287.067 -46.4716 33.8095 -297.706 -42.434 20.6111 -264.132 -39.6522 11.2946 -241.971 -37.0483 2.39207 -222.022 -65.9785 29.4025 -297.944 -67.4128 30.7051 -266.102 -67.9809 30.0028 -245.222 -66.1577 19.8898 -228.297 -86.5632 15.6778 -302.687 -88.6967 23.3268 -280.995 -89.2493 26.643 -267.096 -89.4399 29.4548 -251.956 -14.5707 7.04847 -349.222 4.9671 19.6146 -334.919 9.84928 31.1619 -316.841 16.7162 42.748 -299.445
-34.3361 -5.13965 -366.907 -25.6672 32.1276 -309.531 -19.7887 10.2341 -288.68 -14.1392 -8.75615 -276.803 -8.38092 -27.119 -268.651 -47.9981 29.5814 -302.682 -48.6959 28.5985 -266.402 -47.9137 24.0364 -242.649 -46.7237 18.4057 -221.415 -67.112 23.7 -302.945 -72.4964 32.8638 -272.868 -75.2213 36.3811 -252.447 -74.3895 29.9346 -233.745 -86.5731 8.40683 -307.634 -91.3252 17.4017 -286.895 -93.739 22.1784 -273.634 -95.1785 25.564 -258.68 -11.6764 -8.37821 -349.292 8.60548 -4.84028 -331.394 19.0068 -1.01382 -312.39 27.3934 3.01592 -292.454
-33.1887 -8.54825 -370.769 -29.7135 31.6182 -314.817 -22.2704 14.5853 -290.259 -16.5781 1.70621 -271.947 -11.3618 -10.0088 -255.443 -50.4116 24.3217 -306.426 -55.2118 34.2664 -271.847 -55.9394 36.8604 -247.797 -55.1611 36.8424 -225.811 -67.6627 14.2668 -305.286 -76.2644 27.2682 -277.454 -78.1306 29.8129 -256.794 -76.6567 27.1258 -237.232 -83.3805 -5.17791 -308.36 -90.1411 3.55079 -288.069 -93.9051 8.58955 -275.226 -95.236 11.5872 -260.18 -8.52336 -18.8366 -353.023 12.1411 -20.4861 -335.29 21.24 -22.0841 -315.323 32.4469 -23.6419 -296.456
-31.7523 -15.1583 -369.055 -28.4908 28.0133 -315.375 -31.1316 37.0073 -286.036 -29.2516 37.2264 -263.013 -25.5864 33.9484 -242.7 -49.2604 21.2442 -306.722 -60.6599 37.2474 -276.199 -67.7004 47.0501 -255.224 -73.5916 55.1754 -235.646 -66.5479 11.3131 -305.136 -75.671 20.8353 -276.09 -77.664 21.2369 -255.289 -77.0286 18.0705 -235.754 -82.3053 -8.22935 -307.234 -82.6366 -9.17992 -284.156 -82.7641 -9.82912 -269.871 -82.4654 -10.869 -254.509 -6.73345 -26.5539 -351.375 14.2124 -28.9073 -334.057 21.3325 -30.6437 -313.313 32.0779 -32.4954 -294.205
-23.2021 -23.1571 -373.407 -24.4836 22.4076 -321.656 -28.9798 40.9129 -297.449 -32.0112 54.3106 -278.876 -34.495 66.0605 -261.771 -45.2088 14.8901 -313.531 -57.8109 32.1278 -284.175 -65.0293 41.9662 -263.277 -71.2404 50.4198 -243.939 -61.9965 4.10379 -312.179 -69.057 12.0416 -282.1 -72.3811 15.4707 -261.753 -72.0662 14.0667 -242.005 -76.5938 -16.3456 -314.007 -71.6508 -20.2884 -291.789 -68.5752 -22.7402 -278.04 -65.2519 -25.3885 -263.238 -0.574137 -32.3959 -352.021 17.9654 -32.8521 -332.015 26.2537 -33.2752 -311.64 40.3705 -33.6539 -294.771
-20.929 -27.8129 -371.716 -21.5473 22.768 -324.842 -28.6676 41.5694 -301.508 -33.9499 55.6082 -283.941 -38.682 68.259 -267.992 -41.4072 15.2631 -314.776 -56.5527 31.5587 -286.092 -66.2503 41.9935 -266.529 -74.6971 51.0831 -248.362 -57.5564 3.97532 -311.342 -55.1787 3.19946 -279.54 -52.4847 1.37744 -258.895 -49.5235 -0.823833 -239.442 -71.2311 -17.1516 -310.222 -60.5338 -25.5365 -291.544 -53.9076 -30.7279 -279.984 -46.7688 -36.3192 -267.537 3.93957 -33.8905 -351.618 24.0964 -31.5427 -333.386 33.6316 -29.5261 -313.663 48.6845 -27.5842 -297.737
-22.4625 -19.798 -374.239 -26.8159 27.5332 -324.271 -30.2757 47.5277 -301.1 -32.8537 62.5097 -283.707 -34.9612 75.8774 -267.78 -44.8215 16.8385 -313.618 -53.7473 32.4274 -282.074 -53.4198 37.0905 -258.33 -48.8219 36.9992 -236.816 -59.0757 3.27846 -310.021 -52.1714 -1.08716 -279.184 -43.2258 -7.91814 -261.574 -34.0735 -15.0098 -245.512 -69.722 -19.5465 -309.494 -55.4365 -27.4121 -293.133 -46.4928 -32.2786 -283.092 -36.7896 -37.5174 -272.342 2.60513 -23.8011 -354.109 22.097 -19.9567 -335.414 37.8163 -16.8564 -320.338 57.1502 -13.1769 -310.507
-18.6621 -36.0451 -371.996 -15.9392 16.5244 -327.442 -20.9433 37.3462 -305.305 -24.6718 52.9331 -288.669 -28.0304 67.0177 -273.598 -36.3805 10.9594 -317.281 -35.9714 17.6467 -281.605 -31.9752 16.619 -257.759 -26.3132 12.5211 -236.899 -53.3452 1.05234 -313.533 -45.0583 -7.01048 -283.802 -35.1227 -18.8715 -269.752 -23.8098 -33.2292 -262.142 -68.548 -18.9437 -311.627 -53.2275 -27.7332 -296.74 -43.4259 -33.8569 -288.318 -32.6922 -40.8811 -279.797 3.95257 -25.5661 -359.311 22.819 -9.92119 -347.332 38.0339 2.69566 -337.672 57.0973 13.0431 -333.996
-22.2787 -33.3903 -371.964 -12.3074 17.178 -326.145 -15.1543 37.357 -303.05 -15.7466 49.9359 -283.685 -13.8384 56.6571 -263.987 -33.0956 13.8818 -315.702 -30.1376 11.3188 -279.614 -20.4649 -3.60882 -263.205 -10.1338 -20.0115 -252.802 -51.0831 6.03102 -311.853 -39.8311 -10.5384 -287.025 -30.3692 -25.6477 -276.116 -20.629 -41.8225 -270.154 -68.5989 -11.993 -310.141 -53.9378 -23.8626 -296.808 -44.8527 -32.8504 -290.391 -35.1101 -42.9157 -283.994 -0.626223 -20.6619 -362.92 18.392 -3.42168 -353.686 33.562 10.5581 -346.041 51.6589 22.5852 -342.598
-21.2942 -31.2029 -369.577 -12.7795 16.5885 -320.592 -11.5949 33.5126 -294.886 -7.81245 39.9941 -273.039 -2.87157 41.892 -252.82 -33.8015 12.5795 -310.894 -24.2075 1.25003 -277.768 -13.5557 -18.2556 -268.192 -3.93054 -38.0375 -268.006 -51.8311 4.4302 -307.975 -40.8936 -13.5552 -284.006 -31.4568 -29.7246 -274.716 -21.7584 -46.9516 -275.816 -69.2737 -13.7446 -307.782 -54.8339 -25.0971 -293.774 -46.3962 -35.3807 -288.526 -37.3796 -46.6424 -283.137 -0.950796 -16.7393 -361.318 16.9266 1.76497 -352.252 31.2393 16.7296 -344.822 48.0313 30.3186 -340.654
-32.4346 -35.8804 -366.132 -16.0089 11.9937 -319.289 -8.77479 9.17454 -289.484 -2.07887 3.46184 -268.126 4.64766 -3.79373 -249.716 -36.3206 9.79155 -307.685 -22.4967 -5.23888 -277.674 -13.3211 -26.599 -270.951 -7.77255 -47.3018 -275.912 -54.5776 3.10879 -302.993 -44.6381 -11.2565 -276.301 -35.5578 -30.0729 -276.851 -32.2099 -40.7011 -293.218 -73.248 -13.6626 -300.816 -63.1751 -20.0897 -281.047 -56.5283 -24.642 -269.232 -48.9587 -30.1346 -256.997 -10.4704 -22.8551 -359.928 9.43313 -5.60188 -352.831 23.5892 9.16418 -344.733 39.8495 22.9542 -339.307
-30.9912 -27.0041 -371.859 -19.1804 21.5002 -324.279 -14.791 1.04145 -301.678 -10.382 -16.255 -287.015 -6.12542 -32.3417 -274.369 -41.6807 22.5802 -317.599 -35.807 0.364834 -289.498 -31.7575 -16.3211 -272.444 -28.0382 -32.1358 -257.61 -61.2535 18.5125 -317 -60.4262 12.0803 -285.766 -57.3619 -1.20123 -269.923 -53.664 -16.4811 -257.886 -82.0192 4.33822 -318.574 -79.1512 -0.223854 -296.111 -77.0259 -3.56224 -282.37 -74.5243 -7.47017 -267.686 -11.5364 -15.123 -359.461 6.71997 1.00391 -347.18 20.9996 14.235 -336.932 38.9158 25.0313 -330.116
-32.4848 -30.7531 -367.436 -17.6909 11.2288 -314.761 -15.1045 -12.5978 -295.416 -13.3831 -31.338 -282.02 -11.9265 -48.6621 -270.42 -40.1903 13.7756 -308.488 -39.4516 -1.14771 -275.406 -38.8344 -11.9532 -253.761 -38.1984 -22.2863 -234.349 -60.0668 11.5708 -308.742 -59.8955 16.1905 -277.179 -58.6944 6.23055 -258.844 -57.1442 -8.92144 -246.193 -82.0068 -0.301174 -312.248 -85.2987 8.64295 -291.206 -84.7028 8.21621 -276.924 -83.291 5.97504 -261.754 -10.2607 -23.4525 -355.428 10.7428 -11.5587 -342.717 21.29 0.865924 -327.939 33.5401 12.7645 -314.069
-41.8615 -30.2417 -368.899 -24.9244 13.3131 -318.183 -23.7421 -9.66011 -297.702 -22.8766 -26.9562 -282.414 -22.6707 -44.2497 -270.68 -47.2683 17.4209 -312.188 -50.3064 9.64339 -276.862 -52.2915 4.21604 -253.362 -54.002 -1.27582 -232.127 -67.2365 16.3299 -312.47 -71.2315 18.6026 -280.903 -73.387 16.7939 -260.193 -74.9461 12.0379 -241.036 -89.7993 5.55888 -315.553 -93.2942 13.6834 -294.213 -94.0827 15.3615 -280.034 -94.3447 15.7426 -264.641 -21.2678 -31.4554 -350.156 -1.2436 -26.4226 -332.327 11.4856 -20.4013 -315.424 26.1985 -15.4434 -299.837
-44.4435 -33.7707 -372.837 -27.9651 6.64703 -319.443 -27.7969 -3.05624 -290.212 -27.6954 -11.1816 -268.589 -27.6185 -19.0384 -249.222 -50.3695 11.1257 -313.962 -58.1203 20.316 -279.711 -62.7579 21.11 -255.973 -66.5563 18.7227 -234.435 -70.3403 10.6575 -314.936 -77.257 22.9033 -286.303 -81.5148 26.8896 -266.234 -84.5816 22.9286 -247.078 -93.0877 0.745556 -319.285 -99.4265 10.2511 -299.208 -102.754 14.5039 -285.967 -105.272 16.34 -270.885 -22.6891 -33.447 -356.513 -1.66188 -27.445 -340.202 12.3518 -20.7764 -324.609 25.4512 -13.6418 -308.438
-40.6561 -28.4697 -375.135 -37.5983 17.6292 -323.934 -41.4007 28.9339 -295.537 -40.9466 28.388 -272.448 -39.0683 23.8463 -252.134 -60.0805 14.5945 -317.818 -71.4223 32.8115 -288.54 -77.1235 40.3279 -266.255 -80.7668 43.5678 -244.802 -78.7453 7.41331 -318.05 -89.7378 23.8487 -293.017 -93.8671 27.2689 -272.817 -95.5894 25.827 -253.144 -96.9189 -9.74546 -321.196 -104.678 -2.30839 -300.749 -108.613 1.28837 -287.48 -110.51 2.49019 -272.244 -18.9507 -26.1248 -356.691 -0.0375938 -17.4753 -339.036 14.7397 -10.3584 -324.374 33.1319 -4.64683 -313.739
-32.8811 -22.7093 -375.393 -41.1189 25.7799 -327.051 -51.7216 39.7058 -301.708 -59.3872 49.8447 -282.419 -57.3246 49.0148 -261.638 -61.0249 16.3729 -318.846 -76.9002 32.7273 -290.594 -85.972 42.0456 -270.185 -93.0501 49.2931 -250.656 -76.434 3.74589 -317.081 -91.2937 16.7031 -292.003 -98.2351 22.318 -273.105 -100.984 23.8059 -253.554 -88.4203 -18.4008 -317.753 -97.5542 -13.7867 -297.044 -100.845 -12.1414 -283.225 -103.635 -10.7553 -268.143 -11.2312 -13.7357 -358.391 5.60804 0.560999 -342.384 19.1881 12.0906 -329.475 36.1432 23.1091 -320.807
-27.4569 -20.3344 -378.24 -42.6221 24.9932 -328.527 -54.8983 39.7611 -304.447 -63.2892 50.2551 -285.656 -70.3306 59.35 -268.206 -60.0834 11.9045 -319.817 -78.2388 24.6147 -291.068 -90.1427 32.9475 -271.716 -100.748 40.3706 -253.928 -72.79 -3.40539 -317.78 -88.7028 6.19778 -291.854 -96.0272 10.3372 -272.722 -100.238 12.3958 -253.485 -80.4629 -27.3882 -318.523 -86.1915 -26.3819 -296.167 -89.1955 -25.9134 -282.194 -92.0383 -25.5201 -267.064 -8.89126 -5.39592 -363.049 4.26174 13.4186 -348.311 14.8497 28.5887 -336.405 29.8013 43.6365 -330.573
-21.5761 -12.9527 -373.144 -52.1643 27.2329 -326.181 -67.7432 38.5193 -302.128 -79.2597 46.9168 -283.95 -89.6792 54.5143 -267.502 -66.2555 10.0883 -318.464 -85.4838 17.3452 -288.542 -97.8857 22.0242 -268.295 -109.018 26.2238 -249.79 -74.6373 -8.00791 -316.956 -86.0294 -5.19503 -287.292 -92.7038 -3.636 -267.548 -98.864 -2.21741 -248.784 -75.6778 -33.1705 -317.559 -76.3082 -34.1352 -294.487 -76.6781 -34.732 -280.205 -77.0617 -35.3746 -264.823 -4.60369 8.39977 -363.211 5.32845 31.6791 -353.031 12.5439 50.3261 -343.854 24.0799 68.8109 -340.814
-26.2154 -3.92895 -374.249 -62.1739 26.9509 -324.155 -78.6477 32.8404 -298.806 -90.6761 37.3009 -279.596 -101.023 41.4039 -261.906 -66.5603 6.84177 -312.821 -85.5798 8.86141 -281.969 -98.2471 10.2095 -261.393 -109.531 11.4663 -242.549 -66.4717 -12.7248 -308.681 -79.3011 -11.9719 -279.485 -86.9289 -11.3827 -260.035 -92.8733 -10.6717 -241.162 -57.2687 -36.1562 -307.746 -60.0601 -38.0009 -284.89 -61.502 -39.0077 -270.699 -62.726 -39.9366 -255.375 -15.1234 19.6345 -360.471 -11.6715 43.0107 -346.838 -8.8878 61.8624 -335.844 -3.72242 82.7206 -331.127
-29.2259 -0.0766662 -371.385 -69.2712 20.7249 -319.235 -85.1489 23.4226 -292.981 -96.8557 25.5101 -273.177 -107.355 27.4279 -255.208 -68.9838 -0.247372 -308.645 -86.4775 -2.31178 -276.905 -97.8473 -3.59211 -255.581 -107.858 -4.64996 -236.019 -64.663 -19.4902 -305.321 -75.5504 -20.4367 -275.352 -80.4799 -20.3733 -255.042 -83.7219 -19.8814 -235.515 -50.725 -40.4728 -305.571 -50.0823 -43.1769 -282.639 -48.9187 -44.2364 -268.426 -47.4198 -45.1783 -253.128 -20.6221 27.7244 -362.71 -19.9048 53.15 -352.849 -19.3263 73.6546 -344.898 -17.0388 95.5201 -344.083
-29.4939 10.4917 -377.321 -70.6959 21.1382 -323.053 -85.2812 17.9253 -296.116 -96.1592 15.5572 -275.876 -105.373 13.8399 -257.195 -64.0017 1.41668 -312.176 -78.7473 -6.45041 -279.952 -88.545 -11.6728 -258.449 -97.0906 -16.1736 -238.683 -54.3327 -15.7689 -308.834 -64.685 -22.2776 -279.371 -69.6051 -25.2739 -259.28 -70.6035 -25.6312 -239.509 -35.1612 -32.0906 -309.644 -32.9372 -35.1703 -286.859 -31.3165 -36.7325 -272.737 -28.9991 -37.5951 -257.537 -27.6223 36.9123 -363.387 -32.7552 59.5035 -348.982 -36.8946 77.7221 -337.366 -40.6037 98.8211 -332.358
-33.7658 13.3176 -375.807 -75.1735 16.0126 -320.724 -88.1725 11.0691 -293.243 -97.8869 7.4023 -272.608 -106.52 4.26651 -253.834 -63.4836 -0.809428 -309.216 -74.8238 -10.5718 -276.144 -82.2245 -16.8938 -253.987 -88.8554 -22.5277 -233.781 -49.7155 -14.8167 -305.443 -56.4137 -20.5842 -274.792 -59.9912 -23.4289 -254.398 -60.2409 -22.5515 -234.619 -27.0614 -25.8105 -306.168 -20.5197 -23.2065 -284.168 -16.3243 -21.0844 -270.663 -11.7453 -18.5801 -256.174 -35.6749 41.0725 -362.949 -43.9148 63.1808 -349.256 -50.56 81.01 -338.212 -57.8186 101.173 -333.236
-34.8377 16.4954 -375.223 -73.226 10.1043 -318.289 -86.1215 4.50826 -290.884 -95.5731 0.772718 -270.14 -103.934 -2.21463 -251.219 -56.962 -2.4566 -306.897 -67.4027 -11.7677 -273.401 -74.316 -17.8752 -251.028 -80.1919 -22.571 -230.354 -39.768 -12.0582 -303.408 -41.3786 -13.6549 -271.588 -41.8644 -13.5183 -250.694 -41.3685 -11.4136 -231.013 -15.0251 -16.5397 -304.926 -7.35525 -6.30465 -285.69 -2.61001 0.0501065 -273.791 2.49977 6.89694 -260.978 -41.7792 44.4777 -363.173 -53.6274 65.0938 -349.802 -63.1824 81.7197 -339.018 -74.3895 100.162 -334.741
-33.6404 24.0059 -379.506 -68.311 19.4679 -320.064 -76.4723 11.2065 -291.537 -82.5838 5.02371 -270.135 -88.096 -0.546144 -250.76 -53.2784 4.01703 -310.718 -58.6349 -6.43689 -276.371 -60.008 -10.3067 -252.521 -59.8723 -11.8465 -230.576 -37.4692 -8.13288 -309.153 -30.6513 2.68294 -279.928 -25.9255 10.1087 -260.971 -21.4361 17.16 -243.022 -13.8264 -15.9737 -312.914 -6.59514 4.31453 -304.565 -1.40491 17.0395 -300.612 4.83387 30.7883 -297.577 -44.9379 46.1903 -365.517 -60.1743 62.8425 -350.196 -71.1083 73.8517 -334.599 -84.0886 88.72 -324.881
-31.4071 31.7691 -387.603 -60.8826 24.9326 -325.632 -68.3564 18.3422 -296.488 -73.9243 13.4652 -274.606 -78.9502 9.07327 -254.8 -43.4078 11.7533 -317.088 -41.2747 16.6096 -281.177 -38.6294 21.9585 -257.724 -35.6393 27.8281 -236.734 -26.1349 1.69226 -316.437 -17.4591 19.0748 -291.135 -10.0299 33.087 -277.523 -2.23419 47.4537 -266.349 -2.03005 -3.30507 -321.783 3.1939 17.9762 -314.473 7.67144 31.4443 -312.726 12.6389 45.9418 -311.208 -44.1965 52.9541 -373.276 -60.1286 68.1884 -357.205 -71.7972 79.1256 -342.098 -85.8314 92.8214 -332.125
-33.031 29.4773 -388.066 -57.1115 30.359 -323.449 -61.4421 26.3061 -293.226 -64.6676 23.2977 -270.551 -67.5579 20.6146 -250.026 -40.2386 16.1542 -315.35 -34.9738 28.5318 -281.634 -23.6913 45.6235 -268.741 -10.9338 63.1947 -265.206 -24.0077 4.46848 -315.332 -8.47406 27.5029 -299.656 2.74139 43.5604 -292.364 14.0277 59.274 -288.152 -1.08646 -3.3401 -322.278 6.05623 17.9468 -316.85 13.4297 30.1019 -315.309 22.866 42.259 -314.743 -45.97 49.6368 -374.384 -61.7032 64.9908 -358.231 -73.8236 76.7486 -344.13 -88.1876 91.0288 -335.542
-44.6748 14.4407 -388.28 -51.0295 34.4441 -322.588 -48.6561 38.8737 -292.2 -46.8362 42.2396 -269.42 -45.1356 45.344 -248.821 -33.8053 20.3571 -315.041 -16.2314 46.9257 -297.636 -2.26792 65.5711 -291.077 12.4166 80.7672 -297.197 -19.0963 6.8164 -315.584 0.210764 30.83 -307.326 13.714 46.6997 -305.706 26.8181 61.5005 -306.827 0.551899 -5.65844 -325.224 14.4183 8.79472 -313.716 23.0012 17.8345 -306.708 32.2431 27.6356 -299.246 -51.882 36.2991 -374.589 -61.5389 55.0827 -357.323 -68.5689 69.7441 -342.503 -79.5752 86.4961 -333.435
-51.3401 16.0815 -390.558 -47.6202 45.4823 -328.286 -40.3508 50.954 -298.861 -31.619 57.0891 -278.374 -23.3208 62.8847 -260.088 -33.9391 28.5554 -319.434 -7.55626 51.8773 -310.617 12.0582 65.8672 -312.898 29.8607 76.644 -320.034 -23.1504 11.7375 -318.561 2.29975 30.4181 -313.985 19.4578 42.3513 -314.082 35.8139 53.3202 -316.132 -8.00121 -6.52294 -327.026 10.4786 -1.06104 -314.288 22.0179 2.59644 -306.675 34.6578 7.22144 -299.191 -55.8737 40.8106 -381.612 -62.4666 63.6639 -368.253 -61.4975 76.0232 -350.079 -63.6762 91.8969 -335.003
